Date,Monthly Momentum,Quarterly Momentum,Monthly Mean Reversion,Quarterly Mean Reversion,SPX Equal-Weight
2020-12-17,1.0746442402897365,1.0769471815609097,1.123940949424196,1.1909730002256518,1.143880024027425
2020-12-18,1.0735976921240065,1.0760635913017906,1.1215538629606114,1.176519877382419,1.140426463734472
2020-12-21,1.069856859532753,1.073088042765724,1.1159056356238728,1.1679233475435422,1.1367417072582566
2020-12-22,1.072068596377201,1.0757628138396496,1.1164797409664895,1.1477494217936242,1.130270128821572
2020-12-23,1.0637501763275297,1.0670043390435806,1.1092723554336,1.1628230664161958,1.1347672847050976
2020-12-24,1.0683397938078805,1.0716215120399266,1.1116682149057089,1.1591848574284143,1.1366657255226411
2020-12-28,1.0783693680699455,1.0814286271345266,1.1202929585826487,1.1605289100278915,1.1412298293973036
2020-12-29,1.0799596689714346,1.0827600256945151,1.1237320260501995,1.1590584528956351,1.1392702013344702
2020-12-30,1.082258112201386,1.0845536795024375,1.1208566174961085,1.1644541182514447,1.1421212421908935
2020-12-31,1.0872996504004453,1.089511387823321,1.1293761558896782,1.1723984139805963,1.1509673541294314
2021-01-04,1.0714223278815258,1.0736017683489327,1.1172058657352875,1.1591759668468766,1.1353504123351277
2021-01-05,1.0746107326951206,1.0767966588762339,1.1238829946792086,1.1661039356632927,1.1448296255058659
2021-01-06,1.0649181770770568,1.0670843870851943,1.1222688066390234,1.1644291073800355,1.158805721219852
2021-01-07,1.084281986918678,1.0864875859424012,1.1267279064974693,1.169055722356031,1.1721452457303474
2021-01-08,1.0950384335477958,1.0972659128650868,1.1387085446363334,1.1814864374319136,1.178143485234334
2021-01-11,1.087987768492883,1.0902009056555044,1.1285934983086345,1.170991398902113,1.1768397740753136
2021-01-12,1.0766793728394004,1.0788695069578744,1.1295067206378016,1.1719389282776966,1.1779144901861023
2021-01-13,1.0796999542392045,1.0818962326923323,1.137363076387291,1.1800904239430132,1.1808462308065497
2021-01-14,1.0632368376607297,1.065399627561718,1.1364921806823702,1.1791868112770432,1.1811554454911224
2021-01-15,1.0579892770367347,1.0601413925792729,1.1443839081442537,1.187375007464771,1.1711610249926179
2021-01-19,1.0670177712840812,1.069188252194981,1.1519456609959442,1.1952208328777503,1.180598900168828
2021-01-20,1.0945071717975188,1.096733570445379,1.17200266016901,1.2160313138477763,1.1906726293017003
2021-01-21,1.09780878545246,1.1000419000985033,1.1715040898634699,1.2155140137389149,1.1856270078120104
2021-01-22,1.0891568643702132,1.0913723796565673,1.1760674008463035,1.2202487547412526,1.1823691858519092
2021-01-25,1.090172829586654,1.0923904115050433,1.1855510816354247,1.2300887092072645,1.183994244316493
2021-01-26,1.088790849400355,1.091005620155056,1.1814553201647715,1.225839082161497,1.180792141595059
2021-01-27,1.047676642285226,1.049807780316919,1.1610760272340122,1.2046941998160028,1.1486670346251917
2021-01-28,1.0650861322530172,1.0672526839082321,1.1625290829575983,1.206201842520834,1.1651534541120458
2021-01-29,1.0476373653738662,1.0497684235101827,1.1507112598202272,1.1939400589217373,1.1438393701445255
2021-02-02,1.0679541983332592,1.0722651882459662,1.1667635675036236,1.2093833839179855,1.1623252523112775
2021-02-03,1.059684228254326,1.0624023698710978,1.164386904876037,1.205383797752289,1.1635369256431254
2021-02-04,1.073547910967771,1.0773885527420628,1.181671425326591,1.2193692491210895,1.1802320510202127
2021-02-05,1.0740562766461075,1.0781684896558672,1.1938997868601093,1.2269743505292428,1.1861748121529003
2021-02-08,1.081462456952438,1.0853727980861005,1.1966418182420147,1.229894732982749,1.197386697126398
2021-02-09,1.0775809967140735,1.0824195649795947,1.2031141897797006,1.2260473088347972,1.1973528810691823
2021-02-10,1.082338147712956,1.0875988600093152,1.198903816607506,1.2271319260515847,1.196749048498345
2021-02-11,1.0905813278886312,1.0968687804369026,1.192803191889826,1.2257087422853874,1.197018324672681
2021-02-12,1.092329043861003,1.0984215958414938,1.2013075303372067,1.2264467211133987,1.2022193497400984
2021-02-16,1.0917882987962304,1.0970595653537896,1.2025621028934157,1.223953351062589,1.202646279551946
2021-02-17,1.0886268020706242,1.0927261977450717,1.2034169839664521,1.2302084255643235,1.2038954120967038
2021-02-18,1.0880753701117032,1.0922791376925758,1.202244151906847,1.2313738288770861,1.196143428836304
2021-02-19,1.079165430723827,1.0822272548426528,1.1928611000572429,1.2243416790356605,1.1963549266883948
2021-02-22,1.0603850778661303,1.0643357040314123,1.1916966206931472,1.2132094191647282,1.1943326324214014
2021-02-23,1.0581280097813233,1.06263360295388,1.1927784046757826,1.202752274849216,1.1952575150537126
2021-02-24,1.0700862817719294,1.0757658575431468,1.2039183190164486,1.2040829667538862,1.2115205290006887
2021-02-25,1.0378772124484044,1.0428502474413743,1.1814544195079926,1.1813720214935874,1.1854689126998204
2021-02-26,1.0441258045498083,1.047878640083744,1.1594317658367566,1.1504309693987984,1.1751883988921976
2021-03-02,1.0334856419620335,1.0378627174640418,1.153146655787904,1.1433128205594898,1.1685472992142092
2021-03-03,1.0082547636638846,1.0117746530275435,1.1418602966699904,1.1235549752838254,1.1586347546829505
2021-03-04,0.9892433889304201,0.9910008868214845,1.131864872477679,1.1136293536885786,1.1451768239452964
2021-03-05,1.0078609985068583,1.008864476681654,1.1519672558658045,1.1322854582542685,1.1660113449024565
2021-03-08,0.9941970131394916,0.994884147562504,1.1500816898365307,1.13280439732231,1.164191360990798
2021-03-09,1.0196405254031078,1.0209272418634594,1.1591148906439641,1.144669553755742,1.176398826485377
2021-03-10,1.0193559092363134,1.0227145643400741,1.1719006861486676,1.1517169163772727,1.188220954523058
2021-03-11,1.0401933189622328,1.0438942836961687,1.1773694949192137,1.1655305080346423,1.1975855866824225
2021-03-12,1.0370442269304607,1.0408930213850123,1.183169459377582,1.162320168700384,1.202888398302014
2021-03-15,1.0439744064704914,1.0513814715840613,1.188827587045035,1.1820678378637781,1.2082199110375555
2021-03-16,1.0496941645062285,1.0558055719434436,1.1915485541625324,1.1950644071159293,1.2050189981043808
2021-03-17,1.0479514906418037,1.054574540257834,1.1922537417454966,1.1995550212731423,1.2088863702636736
2021-03-18,1.0234395557938138,1.0300120113523197,1.1850884693112094,1.19697659264765,1.196117679898658
2021-03-19,1.022508498082374,1.030498482831072,1.1918199063686707,1.2044859446551752,1.1949457654276132
2021-03-22,1.034119267165002,1.0416162338145258,1.2018970306319068,1.2203140335066929,1.1998759218984294
2021-03-23,1.0306898870697707,1.037629064655465,1.2035008241267697,1.2148424514331653,1.1894058912584313
2021-03-24,1.0170758772063813,1.0250342069228247,1.1987517522852376,1.2069638048077729,1.1848368745460167
2021-03-25,1.015103882739689,1.0235120868760972,1.2080404667888953,1.207823289281043,1.1951156726565766
2021-03-26,1.0360402527717232,1.046297895403092,1.2282483000376938,1.2378622965255535,1.2173604233659603
2021-03-29,1.0364514198689254,1.0458511068334693,1.2390165856606803,1.247839714747815,1.2168081758836673
2021-03-30,1.0291103085624427,1.0397449084206611,1.230195280020121,1.2379024546684867,1.2146090341560016
2021-03-31,1.0397178452625389,1.0502842742420544,1.2322923864463393,1.2390805163071281,1.215969465241164
2021-04-01,1.0577016838281952,1.0684321104829908,1.2501782473274878,1.2561879026680272,1.2261790425534762
2021-04-05,1.0747987499688005,1.0857026270558294,1.2703574509026154,1.2764641084576727,1.2410951585206653
2021-04-06,1.0756135203996402,1.0865256633658695,1.2700396621422294,1.2761447920743856,1.2402049672278472
2021-04-07,1.078180080012948,1.0891182608309713,1.2734967100677352,1.2796184581633994,1.240704632301184
2021-04-08,1.087288401348884,1.098318986457775,1.2813244803873443,1.2874838568786442,1.2443736433735122
2021-04-09,1.0992332025661948,1.1103849681698588,1.2902703676193543,1.2964727473376698,1.253044226274118
2021-04-12,1.098541806198239,1.1096865575575947,1.2776544548175763,1.2837961893535692,1.2529943159872792
2021-04-13,1.1052482953249152,1.1164610842895666,1.2861560045866838,1.2923386064022682,1.2549577662479485
2021-04-14,1.095677827183601,1.1067935233592245,1.271312294164385,1.2774235416880486,1.2537498307917891
2021-04-15,1.1181081368032606,1.1294513893833962,1.2992359225593582,1.3054814000481245,1.2646696267253517
2021-04-16,1.1210275655470499,1.1324004358506778,1.3022258501949535,1.3084857003818704,1.2696435700474027
2021-04-19,1.1084163876729558,1.1196613170634913,1.2929861733360528,1.299201608037819,1.2626565528168932
2021-04-20,1.0957448927623878,1.1068612693210396,1.2826646420963335,1.2888304607969656,1.2521075648329625
2021-04-21,1.101491406389746,1.1126660815631604,1.3078780545705495,1.3141650751231997,1.264288668449577
2021-04-22,1.0920936453678338,1.1031729798729795,1.288491271973703,1.2946850995102228,1.2534317390702214
2021-04-23,1.1073924255340861,1.1186269667870246,1.3070181796463187,1.3133010667468459,1.2655465445315461
2021-04-26,1.1135652298955439,1.124862394500102,1.314383132812412,1.3207014235285612,1.2670851608813465
2021-04-27,1.111718052344455,1.1229964772575354,1.3119355071776844,1.318242032062442,1.2693311697293854
2021-04-28,1.1072596558710086,1.1184928501703084,1.3081785546008489,1.3144670196688037,1.2695237810658784
2021-04-29,1.1110926040941622,1.1223646838092736,1.3176329820760404,1.3239668949436907,1.2776159791532469
2021-04-30,1.0998608636256024,1.1110189968762745,1.3047655550244954,1.311037613671066,1.2698646060076029
2021-05-03,1.0946640966749934,1.1057614093352173,1.2971867439019056,1.304076170471697,1.276216713472626
2021-05-04,1.079082602885423,1.0905922369419359,1.2863229535114231,1.2848055049903515,1.2707547715849339
2021-05-05,1.0749514378822402,1.0872511969297627,1.2904843624218267,1.28403864286036,1.2748206667599866
2021-05-06,1.084820646450235,1.0974090842364463,1.2981751080443513,1.296781932388006,1.2869804747503424
2021-05-07,1.0928403588406996,1.1061253561845745,1.3091064017750396,1.3061694649796243,1.2959792112922834
2021-05-10,1.072134993105855,1.0855761044457184,1.2758699850814248,1.2781046456987166,1.2870878067363123
2021-05-11,1.0718006891401393,1.085463512350858,1.2766149516872674,1.2793772543500486,1.2765724284837698
2021-05-12,1.0439992821055062,1.0573064520960462,1.249460531831688,1.2520737627896874,1.2520675959657135
2021-05-13,1.0534836784424821,1.0665768904224628,1.2604629273750625,1.261479611749653,1.2663787577596857
2021-05-14,1.0720188352449584,1.0854355331924428,1.2767307872097522,1.2821610291747527,1.2846906699726004
2021-05-17,1.064418446350173,1.0784886218780636,1.270952026537217,1.2781641847123777,1.2814399082716965
2021-05-18,1.0571489312482825,1.0709844173423892,1.266692759652272,1.2706324329101002,1.2718400545583473
2021-05-19,1.0608435707374868,1.0741796068441931,1.2772330479774863,1.2765609010837589,1.2685682085834766
2021-05-20,1.0793584622031602,1.0924499221072168,1.2998965656845456,1.2945577049579733,1.280483236948891
2021-05-21,1.0754085368558903,1.0886547339760848,1.2921951926783115,1.285282715000492,1.282900635801866
2021-05-24,1.0888851588125386,1.102210123783216,1.2986486125239283,1.296534477707526,1.29333316735821
2021-05-25,1.0908717759836652,1.1037934152217752,1.2975265322854046,1.3008169851360836,1.2890067958041438
2021-05-26,1.0930216098111274,1.1068619169888343,1.297684004164536,1.3034858257671882,1.2917892231150803
2021-05-27,1.0904777426026027,1.1045718970841496,1.3004612832704094,1.2986542694394934,1.2961880715308036
2021-05-28,1.099908550278484,1.113878900001999,1.305650179573715,1.3068280855079708,1.2984429017035308
2021-06-02,1.1046448047124737,1.1188691900753087,1.3093870948829345,1.3101448488560044,1.3014522629704899
2021-06-03,1.0969373604010437,1.1108204689667558,1.2974003961459804,1.3031994473927713,1.3000569512017222
2021-06-04,1.110956716990513,1.125033336227673,1.3100307869870824,1.3193632711489987,1.309371495988039
2021-06-07,1.1078712689212409,1.1216436250791935,1.314048992280397,1.3151271595065344,1.3077660031675733
2021-06-08,1.1098835420547153,1.1236324903899422,1.3071953221560486,1.315174820678583,1.3058117601438948
2021-06-09,1.109792257079445,1.1234532974058047,1.3041292475578188,1.31434500310642,1.302137635067844
2021-06-10,1.1192531749494719,1.1329505835883553,1.315805915190369,1.3302652375051753,1.3076404788273137
2021-06-11,1.122824881846415,1.136579920371536,1.316842100195994,1.3329521157566375,1.3099719048436658
2021-06-14,1.1313245824930684,1.1451926493411158,1.3283984259879684,1.3441132442606836,1.309789426267611
2021-06-15,1.1236212660549936,1.1373576161656813,1.3161672111603904,1.3360983571522211,1.3085101699404786
2021-06-16,1.1188300013206494,1.1324959148480587,1.3091707973262172,1.3299773984839172,1.3007139447025182
2021-06-17,1.1339591893886003,1.1476231091125162,1.3260727042427467,1.351136591949768,1.2965441771474477
2021-06-18,1.1284261619178222,1.1417701312617556,1.3128718878103425,1.3406151907048713,1.278502385341792
2021-06-21,1.1356614662604965,1.149148779304609,1.315127498422885,1.345730316314849,1.2982675717456864
2021-06-22,1.1470778302127715,1.1606198516633779,1.3224109230689904,1.3566609126060807,1.3028172250077192
2021-06-23,1.1462929533920294,1.1597697193621863,1.3233514341889838,1.3543533705713617,1.3008490039079337
2021-06-24,1.1517449365585302,1.165396781058677,1.3432473163571537,1.3643137803949803,1.3113685131752753
2021-06-25,1.1622475813679782,1.1760767655820343,1.3500128976065295,1.3771586979820098,1.3180195784142612
2021-06-28,1.1674452822807297,1.1813904118908818,1.3654012976035093,1.3865691616768316,1.3174284446189928
2021-06-29,1.1740736278022323,1.188057290296234,1.3658985804384338,1.3999827899068484,1.3159537794102123
2021-06-30,1.1738272507648273,1.1877921362676405,1.3690298305794257,1.4105444268641412,1.3204904523945737
2021-07-01,1.1806035184671022,1.1946211818267636,1.3739746871876861,1.414657694794416,1.3273480181864306
2021-07-02,1.1938190130566553,1.2079935879885677,1.3779665862107793,1.418767792835174,1.3335948002188247
2021-07-06,1.2010796117077205,1.2153403939277598,1.3639714884344636,1.4043583041136685,1.3259347443552743
2021-07-07,1.201059019258462,1.2153195569781108,1.3582081472517245,1.3984243120045594,1.3280801361730483
2021-07-08,1.192604677685921,1.2067648344459692,1.349455454788481,1.3894124547565625,1.3175131960963258
2021-07-09,1.1997590030127019,1.2140041052454915,1.3696402540468091,1.4101949202961,1.334281869787309
2021-07-12,1.2026846241839042,1.2169644632034766,1.3820096308145435,1.4229305508629946,1.339512945881336
2021-07-13,1.205142984082458,1.2194520119541181,1.3701906942731312,1.4107616589041343,1.3338424564148625
2021-07-14,1.206569903797376,1.220895873919243,1.3649393410315598,1.4053548145564567,1.3336007265254672
2021-07-15,1.2007760591641892,1.2150332372128871,1.36315032641749,1.403512827718203,1.3323248888217425
2021-07-16,1.191930117528439,1.2060822650313106,1.3469485202208993,1.386831290555034,1.3228259322307432
2021-07-19,1.176146989490072,1.190111739130627,1.3201253641930104,1.359213908351878,1.3020036220013422
2021-07-20,1.1889934429273767,1.2031107224027433,1.344571946037827,1.3843843466726728,1.3225323084617575
2021-07-21,1.1985766845231838,1.212807748730243,1.3592145246700742,1.399460487977823,1.3352177243612908
2021-07-22,1.210795787939606,1.225171933264559,1.3526161440140054,1.3926667311092766,1.3346760414820869
2021-07-23,1.2245357085000022,1.2390749920656867,1.3465644954579683,1.3864358949258877,1.3438396446715455
2021-07-26,1.222469535677131,1.2369842869467305,1.359742746247378,1.400004350048833,1.3476513986904175
2021-07-27,1.2147297516494038,1.229152606117681,1.3557819776218831,1.3959263041680714,1.3435127829653357
2021-07-28,1.2146148083652248,1.229036298077055,1.3573460790055738,1.3975367181578704,1.3434724495017292
2021-07-29,1.221573701001469,1.2360778157544792,1.3649997355308856,1.405416997320078,1.3510796407492218
2021-07-30,1.2168868488221993,1.2313353151589226,1.3526191433775325,1.3926698192831222,1.3450242058813773
2021-08-03,1.221936605399251,1.2364688658656449,1.3617592350443357,1.399005975744402,1.3566723127783489
2021-08-04,1.2259060036881375,1.2394336802068635,1.3428649172484044,1.3838880647441145,1.3474864772303023
2021-08-05,1.2346641668488938,1.2475013978822735,1.3637332617769884,1.4074736782487387,1.358231643387578
2021-08-06,1.230035985271198,1.2424079015952543,1.3766311223021728,1.409626106616409,1.3628597139207688
2021-08-09,1.224780592710463,1.2363112701410384,1.3747986172298203,1.4098134528503563,1.361432668907276
2021-08-10,1.2179764237426216,1.2308227710009354,1.3904312155390448,1.4233404707103008,1.3667571681784754
2021-08-11,1.2171509184505882,1.231419826013452,1.4063585337936801,1.4364236916012578,1.3733714973662416
2021-08-12,1.219725552375694,1.2332912992478307,1.4051587901598528,1.4328200998769496,1.378093934834456
2021-08-13,1.2278478399682131,1.2410184712266923,1.4019852403211863,1.4339143321189158,1.3800080218974946
2021-08-16,1.2284711748198756,1.241571316052645,1.3959960791194603,1.424255330568062,1.3820278551061072
2021-08-17,1.2187043509333644,1.2283932453637079,1.381687978937095,1.409647333304775,1.373253822516754
2021-08-18,1.2076798183004822,1.2217041601562721,1.3686628670122378,1.3955877784431812,1.3603687919740455
2021-08-19,1.2182183326034854,1.2324323272686921,1.3529264063358861,1.3851424121355511,1.3578259029679915
2021-08-20,1.2295788817796465,1.2454968008553085,1.3568554268377375,1.386140707866116,1.3662741941163015
2021-08-23,1.245256206716056,1.2610081578061927,1.3718479737605214,1.4073214538729637,1.3766111997601556
2021-08-24,1.2457973481320581,1.2612165615974156,1.3859418238924064,1.4213391337607832,1.3791764966439508
2021-08-25,1.2448389880936732,1.260901981118275,1.3958380128236958,1.4281909451794557,1.382534688492166
2021-08-26,1.2400512854338053,1.2561305303410666,1.3854881305413893,1.4193144719214057,1.3755881106292691
2021-08-27,1.2522792330900456,1.2688338643212969,1.4001711026818313,1.434575836760123,1.3877367603081545
2021-08-30,1.2590726327468116,1.274679743241175,1.389714941197508,1.4307610490841327,1.388559677632032
2021-08-31,1.2547882984337086,1.2704842552779827,1.3937109688363851,1.436414588396386,1.387821264249742
2021-09-01,1.2577813978853887,1.2735887489535758,1.3828777498241036,1.4330863141219932,1.3852113083212703
2021-09-02,1.2574953405195926,1.27123686322343,1.3962289131933554,1.4450283153421626,1.3916449605386154
2021-09-03,1.2621943300556553,1.2762248618659213,1.3881248127882504,1.441344166821323,1.3897435745830664
2021-09-07,1.2620318615808366,1.2767083545480489,1.3752942590187098,1.4372248895349562,1.3811377729870016
2021-09-08,1.2597233403415011,1.2748499032076561,1.3700321914574694,1.4351445986547502,1.3796137199515792
2021-09-09,1.2529237952566101,1.270181031465159,1.3665213572483608,1.4307954499901796,1.3724204691647177
2021-09-10,1.2462373446419874,1.264988544680581,1.3591320754754246,1.4251492467214486,1.3655335316182515
2021-09-13,1.2411183728365138,1.2599411732861625,1.3772910906088047,1.4355149104620808,1.3700046571562357
2021-09-14,1.240053582938887,1.258465186896156,1.3556930476908213,1.4212019409930703,1.3589271840349264
2021-09-15,1.2452448518660073,1.263708788418595,1.3750324978352428,1.4388128905535553,1.3711343395084776
2021-09-16,1.2471880394091157,1.2670951792424947,1.369560426011899,1.429716829884,1.3682099207469962
2021-09-17,1.241949686339453,1.2611065184114962,1.3605071120835825,1.4186457363086655,1.359165570456808
2021-09-20,1.2212252036218545,1.239994895793238,1.3331786653419184,1.392229173915068,1.3373821831544404
2021-09-21,1.2231915684666,1.242366687519785,1.3307881501087568,1.3810605104819762,1.3361896535249993
2021-09-22,1.238567092035723,1.2586209342456884,1.3417654655058109,1.4006778426519797,1.3486151352767182
2021-09-23,1.2576573119226082,1.2781017139900146,1.369908895316988,1.4236069440413597,1.3681937955409165
2021-09-24,1.2540669578399433,1.2755097655126304,1.3750846129118148,1.423143309681705,1.3693672582978247
2021-09-27,1.2427169954224666,1.2659468657765962,1.3906674005036792,1.4309190555658058,1.3691581017227008
2021-09-28,1.2094327381599328,1.2321839360405742,1.3816142635031616,1.4142953266641285,1.34556116747256
2021-09-29,1.2128305540999276,1.234680371910637,1.3851200013948637,1.4124985524184825,1.3493143122617324
2021-09-30,1.2063222078685094,1.2263412418811883,1.3613376091461293,1.388000602348359,1.3312947345977566
2021-10-01,1.2184494631121898,1.2386607111615897,1.376471930201544,1.4025939429436238,1.3475532755499093
2021-10-04,1.1937941260478369,1.2135963992909478,1.363622541236538,1.389500704543764,1.3349772680877858
2021-10-05,1.208140174276243,1.2281804151561342,1.37391360321489,1.3999870652755666,1.3478812335035688
2021-10-06,1.2170729618266096,1.2372613769151315,1.3767592105678113,1.4028866751765248,1.3523190773474887
2021-10-07,1.2304857575625343,1.2508966597954652,1.3828794500683914,1.4091230615964216,1.3620402356951717
2021-10-08,1.223742846511091,1.2440418995028664,1.3801641051695044,1.4063561862067986,1.3600996583462397
2021-10-11,1.2154079567749578,1.2355687532948636,1.3651009503817706,1.3910071702164732,1.3494249757695125
2021-10-12,1.2156842236581489,1.2358496028043129,1.3593763091487143,1.3851738895350179,1.3460348624898033
2021-10-13,1.2244871104292125,1.244798509031634,1.3679411355660402,1.393901255049508,1.3496800414488113
2021-10-14,1.2471394035779353,1.2678265511380091,1.3900039370505337,1.4163827536166362,1.3698259086133253
2021-10-15,1.2586259475468375,1.2795036302061618,1.402458600103581,1.429073775188758,1.3812019440342305
2021-10-18,1.2705632874014048,1.291638982817232,1.3971028831950025,1.423616420097621,1.3815723279103356
2021-10-19,1.277688628072865,1.298882516349461,1.4075733671585855,1.4342856077975543,1.392604019486325
2021-10-20,1.277462780719602,1.298652922712896,1.4173729697677753,1.4442711824840586,1.3994820749455807
2021-10-21,1.289167062807292,1.3105513516697636,1.4173408902458628,1.4442384941726303,1.3991579172507596
2021-10-22,1.2936510691014718,1.3151097372190625,1.417400487532076,1.444299222467065,1.4019936883841844
2021-10-25,1.3018749870726025,1.3234700708980944,1.4234687665338888,1.4504826623071991,1.408269543809951
2021-10-26,1.3114297270908633,1.3331833018726098,1.424821531798315,1.4518610996908303,1.4095968944091606
2021-10-27,1.3057653996603154,1.3274250163993218,1.4045371336286379,1.4311917541089845,1.3954180721511176
2021-10-28,1.3133810194646311,1.3351669616570723,1.4152965184552424,1.4421553252915695,1.4058353325865345
2021-10-29,1.3180357704229635,1.3398989241281305,1.4138449399408164,1.4406761994282886,1.406186739344703
2021-11-02,1.3252730494230602,1.3459973588219534,1.416468033302534,1.4437312141578615,1.4117266387353047
2021-11-03,1.3427310373563497,1.3614825356377902,1.4311656015382848,1.4566466631169221,1.4213509925393426
2021-11-04,1.3640548900903802,1.3815207458191425,1.437884865802093,1.4666717661178128,1.425176398775605
2021-11-05,1.3649501467422571,1.3868409490790383,1.4604757687622327,1.4768776679620514,1.4316510694506512
