Date,CVaR Index (with Txn Cost)
2013-10-16,1.7361642699537907
2013-10-17,1.7508692453935586
2013-10-18,1.7561766674294028
2013-10-21,1.7600191212508975
2013-10-22,1.7682931955623746
2013-10-23,1.753930699161984
2013-10-24,1.7597671299116255
2013-10-25,1.7636266296185095
2013-10-28,1.7665731384460772
2013-10-29,1.775851968134017
2013-10-30,1.7667383220811208
2013-10-31,1.7619993736137027
2013-11-01,1.7681480348587666
2013-11-04,1.7751860753661173
2013-11-05,1.7699874732656613
2013-11-06,1.7773571919779148
2013-11-07,1.7518860671411383
2013-11-08,1.7698706615482487
2013-11-11,1.7730712301851763
2013-11-12,1.7716689212431258
2013-11-13,1.7853183890654616
2013-11-14,1.794481499061885
2013-11-15,1.800418381301821
2013-11-18,1.7921343068739664
2013-11-19,1.7885488986949896
2013-11-20,1.7809532670671016
2013-11-21,1.7849307508778027
2013-11-22,1.7932632233292436
2013-11-25,1.7922254537899043
2013-11-26,1.7912076842284148
2013-11-27,1.796386015703934
2013-11-29,1.795001675993754
2013-12-02,1.7878811440282802
2013-12-03,1.7918758272623507
2013-12-04,1.7914786301009444
2013-12-05,1.7823301019610034
2013-12-06,1.7958982892087703
2013-12-09,1.799020914118546
2013-12-10,1.7974635867478177
2013-12-11,1.7816380861605008
2013-12-12,1.7739217139780843
2013-12-13,1.7721167263406663
2013-12-16,1.7800409718717205
2013-12-17,1.7738845478567924
2013-12-18,1.8006095382173355
2013-12-19,1.797484420580032
2013-12-20,1.803762221654609
2013-12-23,1.8115688260382725
2013-12-24,1.818991790491702
2013-12-26,1.828795377223461
2013-12-27,1.8307034005794818
2013-12-30,1.8313919745409295
2013-12-31,1.8377906964005144
2014-01-02,1.817692684121395
2014-01-03,1.8170005217270637
2014-01-06,1.808186185535169
2014-01-07,1.8201048525999581
2014-01-08,1.8138240700436403
2014-01-09,1.8140134180502474
2014-01-10,1.8227546760914097
2014-01-13,1.8028116293798273
2014-01-14,1.8183601167015229
2014-01-15,1.827706784616249
2014-01-16,1.8289534869289745
2014-01-17,1.8215642848026015
2014-01-21,1.8221355610492076
2014-01-22,1.812480464778332
2014-01-23,1.802676552815583
2014-01-24,1.7724432947784325
2014-01-27,1.769969219816568
2014-01-28,1.7818457100524516
2014-01-29,1.7648426374790427
2014-01-30,1.7747679412834267
2014-01-31,1.764890111786221
2014-02-03,1.7264449655005685
2014-02-04,1.7371363055509903
2014-02-05,1.7338636603255002
2014-02-06,1.7534288524035415
2014-02-07,1.7713504359656491
2014-02-10,1.7745927322942818
2014-02-11,1.7935324950653215
2014-02-12,1.7939207966671038
2014-02-13,1.8007874786540004
2014-02-14,1.8101771068375063
2014-02-18,1.8051954390672518
2014-02-19,1.7965889933557075
2014-02-20,1.8097391597793593
2014-02-21,1.808161319439525
2014-02-24,1.8109807125158164
2014-02-25,1.809255078287692
2014-02-26,1.81457241910134
2014-02-27,1.8225766511202948
2014-02-28,1.8318035931000198
2014-03-03,1.8193800174981412
2014-03-04,1.8397056441610353
2014-03-05,1.8353331900385979
2014-03-06,1.8409737964495505
2014-03-07,1.846921429833627
2014-03-10,1.8435049189813593
2014-03-11,1.8420112610301245
2014-03-12,1.8435296034879278
2014-03-13,1.8265047612536887
2014-03-14,1.8209031193366714
2014-03-17,1.8382674805435995
2014-03-18,1.8443139480393067
2014-03-19,1.8330989660611572
2014-03-20,1.8469484964527147
2014-03-21,1.8462013063198564
2014-03-24,1.8460621607487706
2014-03-25,1.8576411401158952
2014-03-26,1.850829945296495
2014-03-27,1.84519462433915
2014-03-28,1.8521554363193398
2014-03-31,1.867980442640469
2014-04-01,1.8751683793489629
2014-04-02,1.8746917203926206
2014-04-03,1.8692872115568508
2014-04-04,1.8519506554024379
2014-04-07,1.8363717766473273
2014-04-08,1.85285350436852
2014-04-09,1.8690407024398021
2014-04-10,1.838882971018871
2014-04-11,1.8249689347662077
2014-04-14,1.8369142550576631
2014-04-15,1.8441064829064402
2014-04-16,1.8581392154996734
2014-04-17,1.8636294759795355
2014-04-21,1.8755280591120533
2014-04-22,1.8887057905669964
2014-04-23,1.878966177934474
2014-04-24,1.889229097500681
2014-04-25,1.8818888830402296
2014-04-28,1.898393064659367
2014-04-29,1.9027806248959378
2014-04-30,1.898695871045034
2014-05-01,1.9049797283897265
2014-05-02,1.8970666701649683
2014-05-05,1.8971343098733466
2014-05-06,1.8766357056920482
2014-05-07,1.8827935625421393
2014-05-08,1.8804966072271119
2014-05-09,1.8831219734651776
2014-05-12,1.8935706826151715
2014-05-13,1.895825006748491
2014-05-14,1.8936243744453367
2014-05-15,1.8833674734518644
2014-05-16,1.8960199459531013
2014-05-19,1.8986467246405594
2014-05-20,1.8945822837004591
2014-05-21,1.90857164595905
2014-05-22,1.9146094683336132
2014-05-23,1.9213263050498688
2014-05-27,1.9301933948167591
2014-05-28,1.9287397496476542
2014-05-29,1.9388428419217503
2014-05-30,1.9478210915352092
2014-06-02,1.9507187625278286
2014-06-03,1.9466635905120182
2014-06-04,1.9519357762419791
2014-06-05,1.9653184996201825
2014-06-06,1.96860528563878
2014-06-09,1.9667187544010645
2014-06-10,1.9690493424923594
2014-06-11,1.9608589108938368
2014-06-12,1.9508495710423943
2014-06-13,1.9567954410006503
2014-06-16,1.9609609100926362
2014-06-17,1.9646995159928986
2014-06-18,1.9806531673071917
2014-06-19,1.9848297366830403
2014-06-20,1.9835557018988748
2014-06-23,1.9842678922735715
2014-06-24,1.9782489308643882
2014-06-25,1.990271312403821
2014-06-26,1.985233951345068
2014-06-27,1.9910691349535783
2014-06-30,1.994256660261437
2014-07-01,1.9978994160720853
2014-07-02,1.9991402844919663
2014-07-03,2.0040661723132196
2014-07-07,2.003167218306628
2014-07-08,2.0023249004058292
2014-07-09,2.010274211169446
2014-07-10,2.010628410256891
2014-07-11,2.0118182416347823
2014-07-14,2.019663851357356
2014-07-15,2.0126612902390772
2014-07-16,2.0225972577960083
2014-07-17,2.0114044531092143
2014-07-18,2.027113593005571
2014-07-21,2.021495516061678
2014-07-22,2.022415177666178
2014-07-23,2.0202898643305462
2014-07-24,2.0243907143328186
2014-07-25,2.015919226583203
2014-07-28,2.0208426197881635
2014-07-29,2.012677698766854
2014-07-30,1.9993049819106483
2014-07-31,1.9606806871503175
2014-08-01,1.957968619979205
2014-08-04,1.9680248189254115
2014-08-05,1.9471895656980824
2014-08-06,1.954766312608477
2014-08-07,1.9445146188143385
2014-08-08,1.9643119946392193
2014-08-11,1.9682416014236412
2014-08-12,1.964768883505855
2014-08-13,1.9749685102112537
2014-08-14,1.978971867612014
2014-08-15,1.9784061267413016
2014-08-18,1.987027884498016
2014-08-19,1.9921919884600883
2014-08-20,1.9932412098816563
2014-08-21,1.9988064886737622
2014-08-22,1.989354451447446
2014-08-25,1.9991609478816317
2014-08-26,1.9987301483386817
2014-08-27,2.004233526100364
2014-08-28,2.0047922641339873
2014-08-29,2.011568056045321
2014-09-02,2.003552501666353
2014-09-03,2.011361730106625
2014-09-04,2.006856992041977
2014-09-05,2.0182039152377826
2014-09-08,2.0064513535984547
2014-09-09,1.9964870909879635
2014-09-10,1.9996276056361022
2014-09-11,2.004647307456138
2014-09-12,1.9875102268530909
2014-09-15,1.9954554372480469
2014-09-16,2.012133230831556
2014-09-17,2.0141766562352394
2014-09-18,2.0142143455514576
2014-09-19,2.023898424012788
2014-09-22,2.0196309465777453
2014-09-23,2.0034805893760086
2014-09-24,2.014225048745767
2014-09-25,1.9922537254149582
2014-09-26,2.004547702753495
2014-09-29,2.003890700219759
2014-09-30,2.0002134462012666
2014-10-01,1.9822588553068228
2014-10-02,1.9862168606005286
2014-10-03,2.0047598696112683
2014-10-06,2.0062059924518936
2014-10-07,1.9829420502643762
2014-10-08,2.0140422104845603
2014-10-09,1.9840685398936744
2014-10-10,1.9705059822780966
2014-10-13,1.952451617516206
2014-10-14,1.954960441247065
2014-10-15,1.9361460835405457
2014-10-16,1.9287591115371188
2014-10-17,1.9534226682310902
2014-10-20,1.9739434787544967
2014-10-21,1.9913768296400456
2014-10-22,1.9838171791493469
2014-10-23,2.002676047381634
2014-10-24,2.016511605210896
2014-10-27,2.018653034088432
2014-10-28,2.036487557685988
2014-10-29,2.03183689906563
2014-10-30,2.052083748076532
2014-10-31,2.0661066525879255
2014-11-03,2.071307766790242
2014-11-04,2.0757046674896817
2014-11-05,2.083488725504598
2014-11-06,2.086063587999626
2014-11-07,2.0905766096964036
2014-11-10,2.1011967029345424
2014-11-11,2.0961206354634876
2014-11-12,2.0919757659211546
2014-11-13,2.096521423427372
2014-11-14,2.0924307251330156
2014-11-17,2.0962506683459523
2014-11-18,2.0975441718174213
2014-11-19,2.101863065492884
2014-11-20,2.1050643592965903
2014-11-21,2.1185386441628347
2014-11-24,2.1235225604373063
2014-11-25,2.1221268955945223
2014-11-26,2.1312636738924113
2014-11-28,2.1470876385412967
2014-12-01,2.138057934916786
2014-12-02,2.1416355019291995
2014-12-03,2.143571266665247
2014-12-04,2.142248645154652
2014-12-05,2.1402223912681984
2014-12-08,2.133036238105945
2014-12-09,2.1186707551400263
2014-12-10,2.0908102044884314
2014-12-11,2.104952995759831
2014-12-12,2.0821715357802826
2014-12-15,2.0731810663540533
2014-12-16,2.0579412920936675
2014-12-17,2.0953325073499474
2014-12-18,2.141476759298191
2014-12-19,2.1461801698327343
2014-12-22,2.1694172515298007
2014-12-23,2.171463470324754
2014-12-24,2.169938592340977
2014-12-26,2.1763435218543834
2014-12-29,2.179771288019008
2014-12-30,2.1645143023100455
2014-12-31,2.1465928538350334
2015-01-02,2.13660025151395
2015-01-05,2.1101690543044405
2015-01-06,2.1114658478387023
2015-01-07,2.143621988711091
2015-01-08,2.173222684104669
2015-01-09,2.1541395825123497
2015-01-12,2.1486717273427214
2015-01-13,2.1485853582664527
2015-01-14,2.139606987898484
2015-01-15,2.1357630896602156
2015-01-16,2.1531468187770586
2015-01-20,2.155821522652235
2015-01-21,2.162110717166102
2015-01-22,2.1965466381293237
2015-01-23,2.1796422849125023
2015-01-26,2.1807197809503407
2015-01-27,2.153156202179939
2015-01-28,2.138606376092724
2015-01-29,2.1739650053901776
2015-01-30,2.1273474365695764
2015-02-02,2.147942143733506
2015-02-03,2.1685304350818733
2015-02-04,2.167628570135866
2015-02-05,2.1837580167806494
2015-02-06,2.162251765284345
2015-02-09,2.151018014021595
2015-02-10,2.1790570627818524
2015-02-11,2.1769172630038063
2015-02-12,2.188196332529481
2015-02-13,2.1839470059446837
2015-02-17,2.182912016915688
2015-02-18,2.2007770199898053
2015-02-19,2.183322120896186
2015-02-20,2.1917026069191814
2015-02-23,2.1973767283696244
2015-02-24,2.206164105947009
2015-02-25,2.204873066559832
2015-02-26,2.2052226417968464
2015-02-27,2.2039098402177264
2015-03-02,2.2094682185227925
2015-03-03,2.2032644423386363
2015-03-04,2.188943890248264
2015-03-05,2.19405723080083
2015-03-06,2.1554905495197425
2015-03-09,2.1659098784842716
2015-03-10,2.1368471247969527
2015-03-11,2.121810874362935
2015-03-12,2.1548988677732126
2015-03-13,2.1423328283966585
2015-03-16,2.1693747178505394
2015-03-17,2.1600532272733224
2015-03-18,2.1798177898065774
2015-03-19,2.1712834804737877
2015-03-20,2.195286371008993
2015-03-23,2.1987188421539057
2015-03-24,2.1887060313500464
2015-03-25,2.158576769151724
2015-03-26,2.148844410169354
2015-03-27,2.1536339128526487
2015-03-30,2.1759242011802913
2015-03-31,2.1627763374333355
2015-04-01,2.1444703141234
2015-04-02,2.1485713736485814
2015-04-06,2.163109098485071
2015-04-07,2.1569511269358776
2015-04-08,2.1611203384530104
2015-04-09,2.168695491792759
2015-04-10,2.174750791415184
2015-04-13,2.1616750401772498
2015-04-14,2.1688439039218657
2015-04-15,2.1734871585910502
2015-04-16,2.1691629114772883
2015-04-17,2.1353778170044238
2015-04-20,2.1597709347154685
2015-04-21,2.164742580404337
2015-04-22,2.1716881181302368
2015-04-23,2.167870562761037
2015-04-24,2.175080690860675
2015-04-27,2.163653788847722
2015-04-28,2.17540323266711
2015-04-29,2.165895533155146
2015-04-30,2.1491896315691212
2015-05-01,2.1643223505539426
2015-05-04,2.1713355831778367
2015-05-05,2.1530069878089626
2015-05-06,2.145782178066923
2015-05-07,2.1521680993514067
2015-05-08,2.175924856059675
2015-05-11,2.169514717810262
2015-05-12,2.1636024244807164
2015-05-13,2.160223539976172
2015-05-14,2.18068869092561
2015-05-15,2.184501332801351
2015-05-18,2.1862752861180534
2015-05-19,2.179535966757035
2015-05-20,2.176025014255788
2015-05-21,2.185643753778914
2015-05-22,2.180573814356884
2015-05-26,2.1659088731049447
2015-05-27,2.183628403033203
2015-05-28,2.1815290397826934
2015-05-29,2.170832681386672
2015-06-01,2.170916444314895
2015-06-02,2.1695241610764473
2015-06-03,2.1746089291584374
2015-06-04,2.156269971640054
2015-06-05,2.1473747614759606
2015-06-08,2.1370656975809865
2015-06-09,2.1379623942731154
2015-06-10,2.159180038353394
2015-06-11,2.165024525864812
2015-06-12,2.151869448808941
2015-06-15,2.1395866019832006
2015-06-16,2.1534081399268508
2015-06-17,2.1611845282884774
2015-06-18,2.1861040540712273
2015-06-19,2.1746447228513435
2015-06-22,2.184528914702729
2015-06-23,2.183939307551999
2015-06-24,2.1605226476830244
2015-06-25,2.152718876540118
2015-06-26,2.157876244997616
2015-06-29,2.1154301451692765
2015-06-30,2.1182107359129176
2015-07-01,2.1299552594782787
2015-07-02,2.1383738413097215
2015-07-06,2.1366102602508654
2015-07-07,2.16041731566168
2015-07-08,2.1347257185690833
2015-07-09,2.1357473099753985
2015-07-10,2.1570169474449563
2015-07-13,2.178702756452662
2015-07-14,2.1847964560289537
2015-07-15,2.1800105882788077
2015-07-16,2.2155417040208527
2015-07-17,2.2120208096453413
2015-07-20,2.2113545624650217
2015-07-21,2.1986196876521773
2015-07-22,2.2006867735820244
2015-07-23,2.1894384387106496
2015-07-24,2.1565343464329936
2015-07-27,2.143456584097642
2015-07-28,2.1702225695598294
2015-07-29,2.1813111025533116
2015-07-30,2.2004498625070794
2015-07-31,2.207002480585373
2015-08-03,2.2077006713543192
2015-08-04,2.2139018718392274
2015-08-05,2.228980317125647
2015-08-06,2.2167896113051695
2015-08-07,2.205384000389362
2015-08-10,2.220499978125995
2015-08-11,2.2062865964995866
2015-08-12,2.2076754313139313
2015-08-13,2.208464206972392
2015-08-14,2.2159493420381433
2015-08-17,2.232458129511284
2015-08-18,2.2259914926641553
2015-08-19,2.2058587885680603
2015-08-20,2.165178751056368
2015-08-21,2.1011694735615314
2015-08-24,2.0145178579428342
2015-08-25,1.9928497505642024
2015-08-26,2.0619132638921243
2015-08-27,2.1107036374442685
2015-08-28,2.107700176004006
2015-08-31,2.090302113518384
2015-09-01,2.0311733831815904
2015-09-02,2.059221982327047
2015-09-03,2.0642874059356657
2015-09-04,2.0306459209461094
2015-09-08,2.067866800155625
2015-09-09,2.04443256758201
2015-09-10,2.048410967464871
2015-09-11,2.0567471651556235
2015-09-14,2.0515531141326555
2015-09-15,2.0817487327304396
2015-09-16,2.1072033686181357
2015-09-17,2.1120681939099653
2015-09-18,2.089025702851124
2015-09-21,2.098443855376679
2015-09-22,2.0758954507479674
2015-09-23,2.0749273769659076
2015-09-24,2.080170592970387
2015-09-25,2.0832707220259423
2015-09-28,2.0386624028465583
2015-09-29,2.037862912930893
2015-09-30,2.0702368729863285
2015-10-01,2.061669875544806
2015-10-02,2.0905635803699165
2015-10-05,2.135041521542085
2015-10-06,2.128827482666092
2015-10-07,2.1486902400789583
2015-10-08,2.1652194805722154
2015-10-09,2.1685950187077334
2015-10-12,2.1702129338606575
2015-10-13,2.1596058108833205
2015-10-14,2.1397558638752607
2015-10-15,2.1618163647972826
2015-10-16,2.1700515381112138
2015-10-19,2.181157116278861
2015-10-20,2.1861361111232145
2015-10-21,2.1981839079007663
2015-10-22,2.2420693503452753
2015-10-23,2.250450531748771
2015-10-26,2.2444520831190427
2015-10-27,2.236276244312479
2015-10-28,2.2458843213397333
2015-10-29,2.233586568337079
2015-10-30,2.2225986395099686
2015-11-02,2.241153351825197
2015-11-03,2.239107717524
2015-11-04,2.2357825686543604
2015-11-05,2.2364092310145027
2015-11-06,2.2172772809676218
2015-11-09,2.194117322593134
2015-11-10,2.1873727121518347
2015-11-11,2.1875325313710072
2015-11-12,2.166848328164152
2015-11-13,2.15221919577462
2015-11-16,2.1795790568079703
2015-11-17,2.180950939331042
2015-11-18,2.2055545874424056
2015-11-19,2.216613401056467
2015-11-20,2.2259852223784375
2015-11-23,2.2239108952898965
2015-11-24,2.228040736681675
2015-11-25,2.2278690631360645
2015-11-27,2.230973992808209
2015-11-30,2.21942576052695
2015-12-01,2.231324238549208
2015-12-02,2.2076627361674173
2015-12-03,2.179872782158795
2015-12-04,2.224910443360086
2015-12-07,2.232179252083837
2015-12-08,2.2185073833704125
2015-12-09,2.2006983787016576
2015-12-10,2.2098251605143746
2015-12-11,2.181627477616229
2015-12-14,2.1983003842617173
2015-12-15,2.208933684135347
2015-12-16,2.2592277491099466
2015-12-17,2.2352624448587877
2015-12-18,2.199269259332947
2015-12-21,2.2213068795398274
2015-12-22,2.258809027388707
2015-12-23,2.2818637800987758
2015-12-24,2.282283770106224
2015-12-28,2.282584391455718
2015-12-29,2.3028649229277223
2015-12-30,2.2917072013184736
2015-12-31,2.2643156632352124
2016-01-04,2.242795671230548
2016-01-05,2.2568957149722726
2016-01-06,2.2392417632393555
2016-01-07,2.1957643570479033
2016-01-08,2.1792667704304227
2016-01-11,2.1936938335555967
2016-01-12,2.199822121732101
2016-01-13,2.1667905674536216
2016-01-14,2.1967350635930996
2016-01-15,2.1677939074766432
2016-01-19,2.1856433177334567
2016-01-20,2.1535771885045687
2016-01-21,2.1715532470790464
2016-01-22,2.2004410606530387
2016-01-25,2.1845836617636527
2016-01-26,2.2060880695901663
2016-01-27,2.1978463366947736
2016-01-28,2.1951609750242915
2016-01-29,2.251414873826022
2016-02-01,2.2626822149988377
2016-02-02,2.236649408495224
2016-02-03,2.2523451780075043
2016-02-04,2.2538213096111477
2016-02-05,2.2228128155812215
2016-02-08,2.1978300642690565
2016-02-09,2.2006485892083436
2016-02-10,2.207816441751269
2016-02-11,2.1798489659630507
2016-02-12,2.2105200533103053
2016-02-16,2.240816209275606
2016-02-17,2.2599536825717492
2016-02-18,2.2611301938728867
2016-02-19,2.2604293726543547
2016-02-22,2.2877984433253826
2016-02-23,2.279971418646674
2016-02-24,2.2882180142002317
2016-02-25,2.3168837687251007
2016-02-26,2.3024679271620547
2016-02-29,2.2893125701411714
2016-03-01,2.3197968650634753
2016-03-02,2.323000580123899
2016-03-03,2.3261677378324226
2016-03-04,2.334975770957612
2016-03-07,2.3360845952937765
2016-03-08,2.3315132929629736
2016-03-09,2.3387888731237263
2016-03-10,2.341351419817857
2016-03-11,2.3656686493372354
2016-03-14,2.3676546691415328
2016-03-15,2.3681204547700223
2016-03-16,2.374504462388985
2016-03-17,2.393645166813459
2016-03-18,2.406665567310278
2016-03-21,2.4094944466467574
2016-03-22,2.408797949000052
2016-03-23,2.4027177080405924
2016-03-24,2.3996081997073206
2016-03-28,2.402660954113457
2016-03-29,2.4230216454560063
2016-03-30,2.4326692287184843
2016-03-31,2.4305658315009175
2016-04-01,2.43639675355053
2016-04-04,2.4404847854351828
2016-04-05,2.423998229168638
2016-04-06,2.442055460064428
2016-04-07,2.4182952587095468
2016-04-08,2.4219272233778932
2016-04-11,2.411105031968676
2016-04-12,2.4332101424148807
2016-04-13,2.4414637433890953
2016-04-14,2.4410479042483955
2016-04-15,2.446415469514759
2016-04-18,2.464028587319914
2016-04-19,2.4827359563384923
2016-04-20,2.4750501678160712
2016-04-21,2.452601802326305
2016-04-22,2.4616361907896387
2016-04-25,2.463566997635705
2016-04-26,2.4633556517205744
2016-04-27,2.4766472550389436
2016-04-28,2.4659607709875457
2016-04-29,2.4570512170199277
2016-05-02,2.4731772476480125
2016-05-03,2.4653601759133763
2016-05-04,2.4613745937423115
2016-05-05,2.4578777111455286
2016-05-06,2.4664587075854714
2016-05-09,2.474417821269792
2016-05-10,2.4977195143226227
2016-05-11,2.47747419888762
2016-05-12,2.4883330754936908
2016-05-13,2.4614576544216904
2016-05-16,2.4796838332261744
2016-05-17,2.4470046153247766
2016-05-18,2.425439321080613
2016-05-19,2.4284128980478155
2016-05-20,2.4320266280505183
2016-05-23,2.4208935716562054
2016-05-24,2.447891768995819
2016-05-25,2.4591684719680136
2016-05-26,2.4622417332178257
2016-05-27,2.4695807296402155
2016-05-31,2.4699311190903237
2016-06-01,2.4692550867722614
2016-06-02,2.478711411711525
2016-06-03,2.4845336012189705
2016-06-06,2.4908583296299334
2016-06-07,2.4955647221442447
2016-06-08,2.5045398255506193
2016-06-09,2.504659341369268
2016-06-10,2.4993553789273593
2016-06-13,2.485211365737556
2016-06-14,2.485571496693551
2016-06-15,2.4799237048705782
2016-06-16,2.4911795807832022
2016-06-17,2.4877725227839944
2016-06-20,2.493464877712867
2016-06-21,2.4961050270811533
2016-06-22,2.495269048715895
2016-06-23,2.520187467955314
2016-06-24,2.466733577931039
2016-06-27,2.45426231985385
2016-06-28,2.4776225376775374
2016-06-29,2.5087692527047243
2016-06-30,2.541123226098245
2016-07-01,2.546432017992899
2016-07-05,2.5541017176016108
2016-07-06,2.565841607881394
2016-07-07,2.5479152029857417
2016-07-08,2.5734222146578407
2016-07-11,2.576857656311642
2016-07-12,2.573391608523524
2016-07-13,2.582819196779331
2016-07-14,2.5919842693971193
2016-07-15,2.591202996462772
2016-07-18,2.589410446226234
2016-07-19,2.5942889631899453
2016-07-20,2.5949387102068204
2016-07-21,2.588551381550118
2016-07-22,2.6051062464216375
2016-07-25,2.5931529533222526
2016-07-26,2.582714631472867
2016-07-27,2.5828903059369086
2016-07-28,2.5838965512439542
2016-07-29,2.5895206479380968
2016-08-01,2.5873273835163904
2016-08-02,2.5768248746059705
2016-08-03,2.5737265659849204
2016-08-04,2.5739170058220053
2016-08-05,2.5772648796323177
2016-08-08,2.57646196729855
2016-08-09,2.586174207329784
2016-08-10,2.5846643401134317
2016-08-11,2.5950199805861383
2016-08-12,2.5958554327668115
2016-08-15,2.591817594140199
2016-08-16,2.567506306932715
2016-08-17,2.5796371765537423
2016-08-18,2.585474544666392
2016-08-19,2.577688490314256
2016-08-22,2.5753206795960177
2016-08-23,2.5730770654530213
2016-08-24,2.5643166049609816
2016-08-25,2.559071925640238
2016-08-26,2.545517395575661
2016-08-29,2.5599977621258114
2016-08-30,2.5473858590281577
2016-08-31,2.546206145030325
2016-09-01,2.552466475261167
2016-09-02,2.5644817775105184
2016-09-06,2.5790594371567708
2016-09-07,2.574245038599391
2016-09-08,2.5726074237241594
2016-09-09,2.506534080460738
2016-09-12,2.5441306288116166
2016-09-13,2.5118440750278963
2016-09-14,2.51128754248774
2016-09-15,2.534258853129663
2016-09-16,2.5297481945232483
2016-09-19,2.5318023909147787
2016-09-20,2.530668921719219
2016-09-21,2.566216095493747
2016-09-22,2.5811961701550294
2016-09-23,2.5725784629954926
2016-09-26,2.554583898500258
2016-09-27,2.5686145077743996
2016-09-28,2.579551800918022
2016-09-29,2.5518915553170456
2016-09-30,2.563864713372588
2016-10-03,2.546626317528389
2016-10-04,2.538393725589679
2016-10-05,2.541683723151404
2016-10-06,2.5423466501191707
2016-10-07,2.535729436065983
2016-10-10,2.545533273472033
2016-10-11,2.519115342595415
2016-10-12,2.524593704967467
2016-10-13,2.518839090859908
2016-10-14,2.5232259125677676
2016-10-17,2.5118603728857973
2016-10-18,2.526524603319957
2016-10-19,2.5278436369374466
2016-10-20,2.5275240345252654
2016-10-21,2.5398849849898752
2016-10-24,2.5509505959522745
2016-10-25,2.5596743402466435
2016-10-26,2.5597354182111673
2016-10-27,2.5569881783347235
2016-10-28,2.5502678406843944
2016-10-31,2.55106265076179
2016-11-01,2.532800689017092
2016-11-02,2.5275025837359193
2016-11-03,2.5074243126155813
2016-11-04,2.4953528563184566
2016-11-07,2.545153260663937
2016-11-08,2.549295395293193
2016-11-09,2.593352983661938
2016-11-10,2.603689109436352
2016-11-11,2.603812505928714
2016-11-14,2.6036989487042397
2016-11-15,2.605230362210559
2016-11-16,2.613920157775479
2016-11-17,2.617338029364358
2016-11-18,2.6151858811685464
2016-11-21,2.6287350829780336
2016-11-22,2.633651966093945
2016-11-23,2.636544496925999
2016-11-25,2.6482481492226686
2016-11-28,2.6346714016280566
2016-11-29,2.6454570077327384
2016-11-30,2.630927263630968
2016-12-01,2.622111457270671
2016-12-02,2.6277752596399844
2016-12-05,2.6340428491322676
2016-12-06,2.6370909504891134
2016-12-07,2.6682254171183244
2016-12-08,2.666789402804565
2016-12-09,2.6831034728679484
2016-12-12,2.679640889316467
2016-12-13,2.695269524124506
2016-12-14,2.6808695210138036
2016-12-15,2.6834025325280306
2016-12-16,2.671534986817468
2016-12-19,2.6796115991194935
2016-12-20,2.688026314385005
2016-12-21,2.6765346978464724
2016-12-22,2.659599435913269
2016-12-23,2.6616819499184072
2016-12-27,2.665748767140377
2016-12-28,2.6442210081385045
2016-12-29,2.644721596727251
2016-12-30,2.631997088823909
2017-01-04,2.637501858677084
2017-01-05,2.6436158727890398
2017-01-06,2.656480161438925
2017-01-09,2.64398499703778
2017-01-10,2.638199869596164
2017-01-11,2.634569168918364
2017-01-12,2.6274447434129518
2017-01-13,2.6317005494714634
2017-01-17,2.6309467455935103
2017-01-18,2.6316816846459417
2017-01-19,2.6220951269031634
2017-01-20,2.6169860710882715
2017-01-23,2.6191627431753024
2017-01-24,2.6271554350158617
2017-01-25,2.6438816400767617
2017-01-26,2.6363223809560825
2017-01-27,2.6279856164318027
2017-01-30,2.620144188924587
2017-01-31,2.613995894299861
2017-02-01,2.6172210326433305
2017-02-02,2.621858967497727
2017-02-03,2.6390609391112925
2017-02-06,2.638359237172608
2017-02-07,2.6451232222376913
2017-02-08,2.6489118130067513
2017-02-09,2.662593158568407
2017-02-10,2.6703870292583334
2017-02-13,2.680431085338727
2017-02-14,2.693656625198315
2017-02-15,2.7106455627581956
2017-02-16,2.711158322555226
2017-02-17,2.7179433882775994
2017-02-21,2.7314822890019586
2017-02-22,2.730542205169997
2017-02-23,2.7294772338094013
2017-02-24,2.734580388318442
2017-02-27,2.7381247207341297
2017-02-28,2.7349667354384866
2017-03-01,2.770031526070358
2017-03-02,2.7596561030858484
2017-03-03,2.7555773821948
2017-03-06,2.746516361276437
2017-03-07,2.7414957247792997
2017-03-08,2.7387385898323475
2017-03-09,2.742444470280769
2017-03-10,2.7540172698966927
2017-03-13,2.74924936886886
2017-03-14,2.7425101320430736
2017-03-15,2.7602686674176016
2017-03-16,2.7570113404289294
2017-03-17,2.7525639876958237
2017-03-20,2.754030399359325
2017-03-21,2.7283718997286988
2017-03-22,2.7225606241021914
2017-03-23,2.714433820760909
2017-03-24,2.709822175400825
2017-03-27,2.7038166061030275
2017-03-28,2.7218403096418613
2017-03-29,2.723464559554539
2017-03-30,2.728685338197959
2017-03-31,2.716142642739111
2017-04-03,2.7122650832832282
2017-04-04,2.712566226715841
2017-04-05,2.7110795923998863
2017-04-06,2.7049386415945205
2017-04-07,2.709240463827704
2017-04-10,2.7105925419112578
2017-04-11,2.714464509936506
2017-04-12,2.7164291411757038
2017-04-13,2.7055665492238714
2017-04-17,2.724124319402273
2017-04-18,2.724911187438159
2017-04-19,2.717427855171286
2017-04-20,2.7277721968164252
2017-04-21,2.7297647764377175
2017-04-24,2.75158297711022
2017-04-25,2.773119691264684
2017-04-26,2.766050671155371
2017-04-27,2.779952768618962
2017-04-28,2.7783014897525926
2017-05-01,2.7813633620569687
2017-05-02,2.774871613608692
2017-05-03,2.7686696983355237
2017-05-04,2.785875533535618
